seg	lat	lon	eleGPX	ele	eleShift	wind	grade	dist	radius	course	pTarget	pRider	pBrake	vMax	vTarget	vEntry	vExit	segTime	cumTime	cumDist	calcPath	calcSteps
1817	38.148435	-5.519065	354.00	354.00	0.00	-8.03	1.56	16.04	0	37	95	16	0	80.00	17.92	21.21	19.48	2.88	3.271	52.484	2	2
1818	38.148551	-5.518956	354.25	354.25	0.00	-8.60	1.94	12.91	0	31	99	84	0	80.00	17.09	19.48	18.96	2.46	3.271	52.500	2	1
1819	38.148651	-5.518881	354.50	354.50	0.00	-8.54	5.32	20.43	0	31	135	115	0	80.00	10.15	18.96	14.52	4.46	3.272	52.513	2	3
1820	38.148808	-5.518760	355.25	355.59	0.34	-9.34	5.32	12.50	60	21	135	115	0	80.00	10.76	14.52	12.51	3.37	3.273	52.533	2	2
1821	38.148913	-5.518709	356.25	356.25	0.00	-9.91	8.11	12.36	73	8	160	136	0	80.00	8.63	12.51	9.22	4.23	3.274	52.546	2	3
1822	38.149023	-5.518690	357.25	357.25	0.00	-10.00	10.01	20.09	0	2	160	153	0	80.00	7.00	9.22	7.00	9.92	3.275	52.558	24	2
1823	38.149203	-5.518683	359.25	359.25	0.00	-9.99	6.50	19.26	0	3	148	158	0	80.00	10.12	7.00	10.12	7.58	3.278	52.578	14	2
1824	38.149376	-5.518673	360.50	360.50	0.00	-10.00	5.73	26.24	0	0	139	127	0	80.00	10.88	10.12	10.12	9.33	3.280	52.597	4	0
1825	38.149612	-5.518671	362.00	362.00	0.00	-9.99	5.23	19.14	0	3	134	147	0	80.00	11.45	10.12	11.45	6.20	3.283	52.623	14	1
1826	38.149784	-5.518660	363.00	363.00	0.00	-9.96	6.28	15.97	0	5	146	133	0	80.00	10.30	11.45	10.30	5.41	3.285	52.643	24	1
1827	38.149927	-5.518644	364.00	364.00	0.00	-9.71	5.03	29.89	0	14	131	139	0	80.00	11.45	10.30	11.45	9.53	3.286	52.659	14	1
1828	38.150188	-5.518562	365.50	365.50	0.00	-9.11	4.00	18.77	0	24	120	134	0	80.00	12.39	11.45	12.39	5.55	3.289	52.688	14	1
1829	38.150342	-5.518474	366.25	366.25	0.00	-8.51	2.56	19.57	91	32	105	131	0	80.00	14.91	12.39	14.34	5.18	3.290	52.707	1	2
1830	38.150492	-5.518357	366.75	366.75	0.00	-6.61	2.17	23.02	0	49	101	103	0	80.00	14.09	14.34	14.34	5.78	3.292	52.727	4	0
1831	38.150629	-5.518160	367.25	367.25	0.00	-6.17	2.34	21.41	0	52	103	87	0	46.39	13.30	14.34	13.31	5.58	3.293	52.750	2	1
1832	38.150748	-5.517968	367.75	367.75	0.00	-4.07	0.00	16.90	79	66	69	86	0	38.80	25.00	13.31	15.41	4.19	3.295	52.771	1	2
1833	38.150810	-5.517792	367.75	367.75	0.00	-2.44	-1.62	15.47	0	76	0	60	0	80.00	26.89	15.41	17.75	3.32	3.296	52.788	1	2
1834	38.150844	-5.517621	367.50	367.50	0.00	-1.85	2.04	36.69	0	79	112	95	0	80.00	14.03	17.75	15.25	8.05	3.297	52.804	2	3
1835	38.150905	-5.517210	368.25	368.25	0.00	-1.37	0.65	154.62	0	82	101	112	0	80.00	19.17	15.25	19.17	30.21	3.299	52.840	14	3
1836	38.151096	-5.515464	369.25	369.25	0.00	-2.50	0.64	39.13	0	76	95	86	0	80.00	20.38	19.17	19.17	7.35	3.308	52.995	4	0
1837	38.151184	-5.515032	369.50	369.50	0.00	-3.19	-0.96	26.10	0	71	17	60	0	80.00	25.00	19.17	20.97	4.65	3.310	53.034	1	2
1838	38.151259	-5.514750	369.25	369.25	0.00	-4.21	0.00	21.08	0	65	67	83	0	80.00	25.00	20.97	21.68	3.51	3.311	53.060	1	1
1839	38.151339	-5.514532	369.25	369.25	0.00	-5.03	0.91	27.60	0	60	88	48	0	80.00	19.74	21.68	20.41	4.83	3.312	53.081	2	2
1840	38.151464	-5.514260	369.50	369.50	0.00	-5.57	0.93	26.92	0	56	88	91	0	80.00	19.62	20.41	20.41	4.75	3.313	53.109	4	0
1841	38.151599	-5.514005	369.75	369.75	0.00	-5.78	2.45	102.16	0	55	104	79	0	80.00	12.75	20.41	12.75	25.73	3.315	53.136	24	5
1842	38.152131	-5.513055	372.25	372.25	0.00	-5.91	3.32	90.33	0	54	113	110	0	80.00	11.04	12.75	11.04	28.98	3.322	53.238	24	1
1843	38.152612	-5.512225	375.25	375.25	0.00	-6.95	5.93	21.13	0	46	142	130	0	80.00	8.76	11.04	8.76	8.16	3.330	53.328	24	2
1844	38.152744	-5.512052	376.50	376.50	0.00	-7.79	6.05	16.55	0	39	143	137	0	80.00	9.07	8.76	8.76	6.80	3.332	53.349	4	0
1845	38.152860	-5.511934	377.50	377.50	0.00	-8.00	5.59	22.38	0	37	138	143	0	80.00	9.54	8.76	9.54	8.52	3.334	53.366	14	1
1846	38.153021	-5.511781	378.75	378.75	0.00	-8.95	4.06	18.50	0	26	121	146	0	80.00	12.13	9.54	12.13	5.95	3.336	53.388	14	2
1847	38.153170	-5.511687	379.50	379.50	0.00	-9.41	4.29	40.87	0	20	123	124	0	80.00	12.22	12.13	12.22	12.04	3.338	53.407	14	1
1848	38.153516	-5.511529	381.25	381.25	0.00	-9.63	2.79	53.76	0	16	108	126	0	80.00	15.72	12.22	15.72	13.16	3.341	53.448	14	2
1849	38.153982	-5.511363	382.75	382.75	0.00	-9.61	2.03	196.95	0	16	100	106	0	80.00	18.26	15.72	18.26	39.42	3.345	53.501	14	2
1850	38.155687	-5.510743	386.75	386.75	0.00	-9.59	4.33	92.52	0	16	124	114	0	80.00	12.35	18.26	12.35	24.40	3.356	53.698	24	4
1851	38.156486	-5.510446	390.75	390.75	0.00	-9.52	2.13	105.83	0	18	101	116	0	80.00	17.74	12.35	17.74	23.17	3.363	53.791	14	3
1852	38.157393	-5.510075	393.00	393.00	0.00	-9.99	-0.80	31.13	0	3	0	60	0	80.00	42.03	17.74	21.53	5.66	3.369	53.897	1	3
1853	38.157673	-5.510056	392.75	392.75	0.00	-9.97	-1.54	16.25	0	356	0	60	0	80.00	53.22	21.53	23.57	2.58	3.371	53.928	1	2
1854	38.157819	-5.510070	392.50	392.50	0.00	-9.85	-1.83	13.64	0	350	0	60	0	80.00	55.59	23.57	25.20	2.01	3.371	53.944	1	1
1855	38.157940	-5.510097	392.25	392.25	0.00	-9.64	0.00	9.56	0	345	30	1	0	80.00	25.00	25.20	25.00	1.37	3.372	53.958	204	1
1856	38.158023	-5.510126	392.25	392.25	0.00	-9.67	0.70	143.21	0	345	78	78	0	80.00	25.00	25.00	25.00	20.62	3.372	53.967	4	0
1857	38.159270	-5.510545	393.25	393.25	0.00	-9.76	2.89	34.59	0	347	109	0	0	80.00	15.63	25.00	18.94	5.69	3.378	54.111	20	4
1858	38.159574	-5.510631	394.25	394.25	0.00	-9.66	2.17	92.31	0	345	101	95	0	80.00	17.81	18.94	17.81	18.41	3.380	54.145	24	1
1859	38.160377	-5.510904	396.25	396.25	0.00	-9.63	2.20	45.54	0	344	101	103	0	80.00	17.66	17.81	17.81	9.20	3.385	54.237	4	0
1860	38.160772	-5.511044	397.25	397.25	0.00	-9.68	-0.58	42.79	0	345	0	60	0	80.00	28.40	17.81	21.99	7.65	3.387	54.283	1	3
1861	38.161145	-5.511167	397.00	397.00	0.00	-9.89	-1.95	25.59	0	352	0	60	0	80.00	56.79	21.99	25.42	3.88	3.389	54.326	1	2
1862	38.161373	-5.511210	396.50	396.50	0.00	-9.98	-1.78	14.02	0	356	0	0	0	80.00	55.60	25.42	26.31	1.92	3.391	54.351	10	1
1863	38.161499	-5.511221	396.25	396.25	0.00	-9.87	1.27	17.78	0	9	92	0	0	80.00	22.39	26.31	24.85	2.51	3.391	54.365	20	2
1864	38.161657	-5.511188	395.75	396.48	0.73	-9.65	1.27	21.63	0	15	92	18	0	80.00	21.98	24.85	23.33	3.27	3.392	54.383	2	2
1865	38.161845	-5.511123	396.75	396.75	0.00	-9.02	3.56	105.35	0	26	116	84	0	80.00	13.11	23.33	13.11	25.00	3.393	54.405	24	6
1866	38.162701	-5.510606	400.50	400.50	0.00	-9.42	2.77	27.12	0	20	107	134	0	80.00	15.50	13.11	15.43	6.78	3.400	54.510	1	2
1867	38.162931	-5.510502	401.25	401.25	0.00	-9.63	2.19	22.82	0	16	101	127	0	80.00	17.68	15.43	16.93	5.02	3.402	54.537	1	2
1868	38.163129	-5.510432	401.75	401.75	0.00	-9.81	2.98	25.14	0	11	110	93	0	80.00	15.44	16.93	15.85	5.59	3.403	54.560	2	1
1869	38.163351	-5.510376	402.50	402.50	0.00	-9.96	2.22	22.53	0	5	102	127	0	80.00	18.11	15.85	17.29	4.84	3.404	54.585	1	2
1870	38.163553	-5.510352	403.00	403.00	0.00	-9.95	1.93	25.89	0	6	99	123	0	80.00	19.24	17.29	18.59	5.15	3.406	54.608	1	2
1871	38.163785	-5.510322	403.50	403.50	0.00	-9.98	2.11	23.71	0	356	101	101	0	80.00	18.56	18.59	18.59	4.59	3.407	54.634	4	0
1872	38.163998	-5.510341	404.00	404.00	0.00	-9.94	3.25	30.82	0	354	112	96	0	80.00	14.96	18.59	16.41	6.39	3.409	54.657	2	2
1873	38.164274	-5.510378	405.00	405.00	0.00	-9.66	2.34	32.06	0	345	103	95	0	80.00	17.20	16.41	16.41	7.03	3.410	54.688	4	0
1874	38.164553	-5.510472	405.75	405.75	0.00	-9.48	3.00	33.38	0	341	110	94	0	80.00	14.96	16.41	14.96	7.68	3.412	54.720	24	1
1875	38.164838	-5.510593	406.75	406.75	0.00	-9.11	2.86	26.20	0	336	108	110	0	80.00	14.82	14.96	14.96	6.31	3.414	54.754	4	0
1876	38.165053	-5.510716	407.50	407.50	0.00	-8.71	2.81	62.34	0	331	108	105	0	80.00	14.46	14.96	14.46	15.46	3.416	54.780	24	1
1877	38.165542	-5.511065	409.25	409.25	0.00	-8.68	2.30	32.64	0	330	102	120	0	80.00	15.91	14.46	15.91	7.62	3.420	54.842	14	1
1878	38.165797	-5.511250	410.00	410.00	0.00	-8.97	0.00	18.06	0	334	38	60	0	80.00	25.00	15.91	17.59	3.86	3.423	54.875	1	2
1879	38.165943	-5.511341	410.00	410.00	0.00	-9.75	0.00	16.96	0	347	29	60	0	80.00	25.00	17.59	19.06	3.33	3.424	54.893	1	1
1880	38.166092	-5.511384	410.00	410.00	0.00	-9.89	-1.03	24.35	0	352	0	60	0	52.26	46.42	19.06	21.99	4.24	3.425	54.910	1	2
1881	38.166309	-5.511425	409.75	409.75	0.00	-9.98	-2.34	21.35	0	3	-166	0	0	44.04	44.04	21.99	24.36	3.29	3.426	54.934	10	2
1882	38.166501	-5.511411	409.25	409.25	0.00	-9.93	0.00	23.59	0	7	26	23	0	80.00	25.00	24.36	24.36	3.49	3.427	54.956	4	0
1883	38.166712	-5.511379	409.25	409.25	0.00	-9.89	2.20	351.90	0	8	101	92	0	80.00	18.07	24.36	18.07	67.87	3.428	54.979	24	4
1884	38.169848	-5.510797	417.00	417.00	0.00	-9.90	2.85	351.56	0	8	108	106	0	80.00	15.96	18.07	15.96	78.66	3.446	55.331	24	2
1885	38.172981	-5.510220	427.00	427.00	0.00	-9.85	1.51	82.70	0	10	94	118	0	80.00	21.03	15.96	20.65	15.82	3.468	55.683	1	3
1886	38.173715	-5.510059	428.25	428.25	0.00	-9.79	1.99	87.85	0	12	99	84	0	80.00	18.72	20.65	18.72	16.59	3.473	55.765	24	2
1887	38.174490	-5.509857	430.00	430.00	0.00	-9.55	1.88	26.62	0	17	98	97	0	80.00	18.78	18.72	18.72	5.12	3.477	55.853	4	0
1888	38.174719	-5.509767	430.50	430.50	0.00	-8.88	0.00	16.38	0	27	39	60	0	80.00	25.00	18.72	19.61	3.02	3.479	55.880	1	1
1889	38.174850	-5.509681	430.50	430.50	0.00	-8.20	-1.44	17.33	0	35	0	60	0	80.00	45.83	19.61	21.69	3.00	3.480	55.896	1	2
1890	38.174978	-5.509568	430.25	430.25	0.00	-6.96	0.76	33.00	0	46	86	85	0	80.00	21.86	21.69	21.69	5.48	3.480	55.913	4	0
1891	38.175185	-5.509298	430.50	430.50	0.00	-4.96	1.15	21.72	0	60	90	0	0	80.00	17.77	21.69	19.22	3.83	3.482	55.946	20	2
1892	38.175282	-5.509083	430.75	430.75	0.00	-3.38	3.54	28.26	0	70	120	102	0	80.00	10.33	19.22	14.90	6.04	3.483	55.968	2	3
1893	38.175368	-5.508780	431.75	431.75	0.00	-1.39	2.55	58.93	0	82	118	108	0	80.00	12.59	14.90	12.59	16.13	3.485	55.996	24	2
1894	38.175442	-5.508115	433.25	433.25	0.00	-1.85	4.62	37.88	0	79	134	124	0	80.00	9.15	12.59	9.15	13.74	3.489	56.055	24	2
1895	38.175505	-5.507691	435.00	435.00	0.00	-3.08	3.42	29.24	0	72	120	129	0	80.00	10.59	9.15	10.59	10.14	3.493	56.093	14	1
1896	38.175586	-5.507374	436.00	436.00	0.00	-4.95	1.41	35.44	0	60	93	117	0	80.00	16.13	10.59	14.81	9.79	3.496	56.122	1	4
1897	38.175744	-5.507023	436.50	436.50	0.00	-6.29	1.85	26.98	0	51	98	97	0	80.00	14.91	14.81	14.81	6.56	3.498	56.158	4	0
1898	38.175897	-5.506784	437.00	437.00	0.00	-7.31	4.39	22.79	0	43	125	106	0	80.00	10.35	14.81	11.42	6.41	3.500	56.185	2	3
1899	38.176047	-5.506607	438.00	438.00	0.00	-8.05	6.47	30.96	0	36	148	139	0	80.00	8.91	11.42	8.91	11.92	3.502	56.208	24	2
1900	38.176271	-5.506398	440.00	440.00	0.00	-8.87	4.53	165.75	0	28	126	129	0	80.00	11.34	8.91	11.34	53.00	3.505	56.239	14	2
1901	38.177594	-5.505526	447.50	447.50	0.00	-8.87	7.24	69.27	0	28	157	153	0	80.00	8.87	11.34	8.87	27.59	3.520	56.404	24	2
1902	38.178146	-5.505162	452.50	452.50	0.00	-8.88	4.83	62.17	0	27	129	135	0	80.00	10.96	8.87	10.96	20.73	3.528	56.474	14	2
1903	38.178643	-5.504837	455.50	455.50	0.00	-9.01	2.06	36.36	0	26	100	125	0	80.00	17.20	10.96	15.86	9.40	3.534	56.536	1	4
1904	38.178938	-5.504657	456.25	456.25	0.00	-9.33	4.14	21.54	0	21	122	104	0	80.00	12.38	15.86	13.67	5.36	3.536	56.572	2	2
1905	38.179119	-5.504569	456.50	457.14	0.64	-9.74	4.14	20.77	0	13	122	134	0	80.00	12.82	13.67	13.67	5.47	3.538	56.594	4	0
1906	38.179301	-5.504515	458.00	458.00	0.00	-10.00	7.38	20.37	98	1	159	136	0	80.00	9.46	13.67	9.46	6.57	3.539	56.614	24	3
1907	38.179484	-5.504510	459.50	459.50	0.00	-9.89	7.13	14.07	0	351	156	154	0	80.00	9.56	9.46	9.46	5.35	3.541	56.635	4	0
1908	38.179609	-5.504534	460.50	460.50	0.00	-9.84	5.47	36.61	0	350	136	143	0	80.00	11.02	9.46	11.02	12.20	3.542	56.649	14	1
1909	38.179933	-5.504609	462.50	462.50	0.00	-9.89	5.54	22.59	0	352	137	138	0	80.00	10.99	11.02	11.02	7.38	3.546	56.686	4	0
1910	38.180134	-5.504647	463.75	463.75	0.00	-10.00	7.51	23.38	0	1	160	151	0	80.00	9.38	11.02	9.38	8.69	3.548	56.708	24	1
1911	38.180344	-5.504644	465.50	465.50	0.00	-9.93	8.37	20.99	0	7	160	155	0	80.00	8.37	9.38	8.37	8.90	3.550	56.732	24	1
1912	38.180531	-5.504615	467.25	467.25	0.00	-9.67	9.90	15.23	0	15	160	153	0	80.00	6.94	8.37	6.94	7.68	3.553	56.752	24	1
1913	38.180663	-5.504571	468.75	468.75	0.00	-9.20	7.94	17.30	0	23	160	164	0	80.00	8.42	6.94	8.42	7.70	3.555	56.768	14	1
1914	38.180806	-5.504494	470.75	470.12	-0.63	-8.48	7.94	17.45	0	32	160	157	0	80.00	8.08	8.42	8.08	7.76	3.557	56.785	24	1
1915	38.180939	-5.504389	471.50	471.50	0.00	-7.48	5.52	18.13	0	42	137	145	0	80.00	9.31	8.08	9.31	7.17	3.559	56.802	14	1
1916	38.181061	-5.504252	472.50	472.50	0.00	-6.50	6.65	26.37	0	49	150	145	0	80.00	8.15	9.31	8.15	11.47	3.561	56.821	24	1
1917	38.181215	-5.504024	474.25	474.25	0.00	-4.70	8.96	42.00	0	62	160	158	0	80.00	6.25	8.15	6.25	23.87	3.564	56.847	24	2
1918	38.181392	-5.503603	478.00	478.00	0.00	-4.91	9.72	28.42	0	61	160	159	0	80.00	5.83	6.25	5.83	17.53	3.571	56.889	24	1
1919	38.181517	-5.503322	480.75	480.75	0.00	-5.64	10.49	21.57	0	56	160	159	0	80.00	5.53	5.83	5.53	14.03	3.576	56.917	24	1
1920	38.181626	-5.503120	483.00	483.00	0.00	-6.86	11.59	19.54	0	47	160	159	0	80.00	5.22	5.53	5.22	13.47	3.580	56.939	24	1
1921	38.181746	-5.502959	485.25	485.25	0.00	-7.97	9.16	13.71	0	37	160	163	0	80.00	6.86	5.22	6.86	7.49	3.584	56.959	14	1
1922	38.181844	-5.502865	486.50	486.50	0.00	-8.29	8.49	11.82	0	34	160	163	0	80.00	7.49	6.86	7.49	5.78	3.586	56.972	14	1
1923	38.181932	-5.502790	487.50	487.50	0.00	-9.06	6.69	7.49	0	25	150	160	0	80.00	9.33	7.49	8.84	3.20	3.587	56.984	1	2
1924	38.181993	-5.502754	488.00	488.00	0.00	-9.38	6.77	18.50	0	20	151	139	0	80.00	9.48	8.84	8.84	7.54	3.588	56.992	4	0
1925	38.182149	-5.502681	489.25	489.25	0.00	-9.59	4.66	16.11	92	16	128	156	0	80.00	11.83	8.84	11.83	5.43	3.590	57.010	14	2
1926	38.182288	-5.502629	490.00	490.00	0.00	-10.00	6.92	36.83	0	0	153	146	0	80.00	9.79	11.83	9.79	13.14	3.592	57.026	24	2
1927	38.182619	-5.502627	491.25	492.54	1.29	-9.90	6.92	75.38	0	352	153	153	0	80.00	9.72	9.79	9.72	27.91	3.595	57.063	24	1
1928	38.183290	-5.502745	497.75	497.75	0.00	-9.97	4.26	35.22	0	355	123	140	0	80.00	12.87	9.72	12.87	10.45	3.603	57.138	14	2
1929	38.183606	-5.502777	499.25	499.25	0.00	-10.00	5.16	14.56	0	1	133	113	0	80.00	11.56	12.87	11.56	4.29	3.606	57.174	24	1
1930	38.183737	-5.502774	500.00	500.00	0.00	-9.99	5.14	19.46	0	2	133	133	0	80.00	11.57	11.56	11.56	6.06	3.607	57.188	4	0
1931	38.183912	-5.502766	501.00	501.00	0.00	-9.97	5.33	37.59	0	5	135	133	0	80.00	11.31	11.56	11.31	11.95	3.609	57.208	24	1
1932	38.184249	-5.502731	503.00	503.00	0.00	-9.79	3.38	29.61	0	12	114	139	0	80.00	14.43	11.31	14.43	8.05	3.612	57.245	14	2
1933	38.184510	-5.502662	504.00	504.00	0.00	-9.76	3.71	26.97	0	13	117	127	0	80.00	13.67	14.43	14.43	6.73	3.614	57.275	4	0
1934	38.184747	-5.502595	505.00	505.00	0.00	-9.46	4.48	34.89	0	19	125	111	0	80.00	11.98	14.43	11.98	9.81	3.616	57.302	24	2
1935	38.185044	-5.502466	507.25	506.56	-0.69	-9.14	4.48	21.02	0	24	125	130	0	80.00	11.67	11.98	11.98	6.32	3.619	57.337	4	0
1936	38.185217	-5.502369	507.50	507.50	0.00	-8.54	7.64	25.17	0	31	160	148	0	80.00	8.40	11.98	8.40	9.85	3.621	57.358	24	2
1937	38.185410	-5.502220	508.75	509.42	0.67	-7.39	11.24	20.85	0	42	160	155	0	80.00	5.48	8.40	5.48	13.09	3.624	57.383	24	2
1938	38.185548	-5.502061	511.00	511.75	0.75	-6.30	11.24	24.66	0	51	160	160	0	80.00	5.28	5.48	5.28	16.81	3.627	57.404	24	1
1939	38.185687	-5.501844	514.50	514.50	0.00	-4.73	12.83	21.28	0	62	160	159	0	80.00	4.48	5.28	4.48	17.02	3.632	57.428	24	1
1940	38.185777	-5.501632	518.00	517.21	-0.79	-3.85	9.04	17.94	0	67	160	161	0	80.00	6.10	4.48	6.10	10.86	3.637	57.450	14	1
1941	38.185839	-5.501444	519.50	518.82	-0.68	-1.96	9.04	83.79	0	79	160	160	0	80.00	6.00	6.10	6.00	50.30	3.640	57.468	24	1
1942	38.185986	-5.500511	527.50	526.37	-1.13	-3.69	8.23	22.92	0	68	160	161	0	80.00	6.63	6.00	6.63	12.54	3.654	57.551	14	1
1943	38.186062	-5.500269	528.25	528.25	0.00	-4.51	4.68	16.03	0	63	129	143	0	80.00	8.95	6.63	8.95	6.79	3.657	57.574	14	2
1944	38.186127	-5.500106	529.00	529.00	0.00	-5.92	6.50	23.12	0	54	148	144	0	80.00	8.05	8.95	8.05	10.23	3.659	57.590	24	1
1945	38.186250	-5.499894	530.50	530.50	0.00	-7.44	7.56	19.89	0	42	160	161	0	80.00	8.02	8.05	8.05	8.90	3.662	57.613	4	0
1946	38.186383	-5.499743	532.00	532.00	0.00	-8.29	9.19	16.40	0	34	160	155	0	80.00	6.94	8.05	6.94	8.36	3.664	57.633	24	1
1947	38.186505	-5.499639	533.50	533.50	0.00	-9.17	11.38	28.75	0	24	160	158	0	80.00	5.85	6.94	5.85	17.56	3.667	57.650	24	1
1948	38.186741	-5.499509	536.75	536.75	0.00	-9.86	10.52	34.74	0	9	160	161	0	80.00	6.60	5.85	6.60	19.07	3.671	57.678	14	1
1949	38.187048	-5.499444	541.25	540.38	-0.87	-9.93	7.39	24.67	0	353	159	163	0	80.00	9.41	6.60	9.41	10.11	3.677	57.713	14	2
1950	38.187268	-5.499478	543.50	542.20	-1.30	-9.54	7.39	21.94	0	343	159	164	0	80.00	9.16	9.41	9.41	8.39	3.680	57.738	4	0
1951	38.187456	-5.499553	544.50	543.82	-0.68	-9.11	3.88	43.41	0	336	119	132	0	80.00	12.60	9.41	12.60	13.04	3.682	57.760	14	2
1952	38.187812	-5.499757	545.50	545.50	0.00	-9.58	6.70	48.64	0	343	150	143	0	80.00	9.67	12.60	9.67	17.37	3.686	57.803	24	2
1953	38.188231	-5.499915	548.75	548.75	0.00	-10.00	4.87	23.01	0	359	130	148	0	80.00	11.95	9.67	11.95	7.30	3.690	57.852	14	2
1954	38.188438	-5.499921	550.25	549.87	-0.38	-9.93	4.87	12.98	0	7	130	131	0	80.00	11.88	11.95	11.95	3.91	3.692	57.875	4	0
1955	38.188554	-5.499904	550.50	550.50	0.00	-9.75	4.60	13.56	0	13	127	125	0	80.00	12.10	11.95	11.95	4.08	3.693	57.888	4	0
1956	38.188673	-5.499870	550.75	551.12	0.37	-9.37	4.60	24.56	0	21	127	130	0	80.00	11.71	11.95	11.95	7.40	3.695	57.901	4	0
1957	38.188880	-5.499772	552.25	552.25	0.00	-8.39	8.08	15.53	84	33	160	140	0	80.00	7.90	11.95	7.90	5.98	3.697	57.926	24	3
1958	38.188997	-5.499676	553.50	553.50	0.00	-7.48	8.87	16.98	0	42	160	156	0	80.00	6.92	7.90	6.92	8.72	3.698	57.941	24	1
1959	38.189111	-5.499548	555.00	555.00	0.00	-6.96	10.53	21.49	0	46	160	157	0	80.00	5.75	6.92	5.75	13.32	3.701	57.958	24	1
1960	38.189245	-5.499373	557.25	557.25	0.00	-4.63	11.69	28.00	0	62	160	159	0	80.00	4.88	5.75	4.88	20.56	3.704	57.980	24	1
1961	38.189361	-5.499092	560.50	560.50	0.00	-2.46	10.29	31.75	0	76	160	160	0	80.00	5.34	4.88	5.34	21.47	3.710	58.008	14	1
1962	38.189431	-5.498743	563.75	563.75	0.00	-0.66	10.41	38.62	0	86	160	160	0	80.00	5.25	5.34	5.25	26.48	3.716	58.040	24	1
1963	38.189454	-5.498306	567.75	567.75	0.00	-0.90	7.27	34.79	0	85	158	160	0	80.00	7.19	5.25	7.19	17.81	3.723	58.078	14	2
1964	38.189482	-5.497912	571.00	570.27	-0.73	-1.89	7.27	38.24	0	79	158	157	0	80.00	7.22	7.19	7.19	19.14	3.728	58.113	4	0
1965	38.189547	-5.497485	574.00	573.04	-0.96	-3.02	5.36	41.28	0	72	139	141	0	80.00	8.36	7.19	8.36	17.94	3.734	58.151	14	1
1966	38.189659	-5.497037	575.25	575.25	0.00	-4.35	2.42	41.32	0	64	106	122	0	80.00	12.47	8.36	12.47	13.02	3.739	58.193	14	3
1967	38.189821	-5.496613	576.25	576.25	0.00	-5.38	1.40	35.70	0	57	93	116	0	80.00	16.30	12.47	15.46	9.02	3.742	58.234	1	3
1968	38.189994	-5.496270	576.75	576.75	0.00	-5.20	1.72	101.66	0	59	96	93	0	80.00	14.75	15.46	14.75	24.70	3.745	58.270	24	1
1969	38.190470	-5.495280	578.50	578.50	0.00	-4.59	5.97	121.73	0	63	143	139	0	80.00	8.03	14.75	8.03	51.69	3.752	58.371	24	4
1970	38.190972	-5.494049	585.75	585.75	0.00	-3.85	7.92	78.74	0	67	160	159	0	80.00	6.88	8.03	6.88	41.07	3.766	58.493	24	1
1971	38.191244	-5.493223	594.00	591.97	-2.03	-3.56	5.41	44.65	0	69	138	141	0	80.00	8.31	6.88	8.31	19.55	3.777	58.572	14	1
1972	38.191387	-5.492748	595.50	594.38	-1.12	-2.56	5.41	43.89	0	75	140	139	0	80.00	8.34	8.31	8.31	19.01	3.783	58.616	4	0
1973	38.191488	-5.492265	596.75	596.75	0.00	-1.32	6.82	30.42	0	82	154	151	0	80.00	7.45	8.31	7.45	14.60	3.788	58.660	24	1
1974	38.191524	-5.491922	597.75	598.82	1.07	0.59	6.82	46.77	0	93	155	155	0	80.00	7.28	7.45	7.28	23.12	3.792	58.691	24	1
1975	38.191499	-5.491391	602.00	602.00	0.00	-0.51	4.73	32.53	0	87	138	143	0	80.00	9.03	7.28	9.03	13.27	3.799	58.738	14	1
1976	38.191514	-5.491021	605.00	603.54	-1.46	-1.29	4.73	31.08	0	83	137	136	0	80.00	9.06	9.03	9.03	12.39	3.802	58.770	4	0
1977	38.191550	-5.490670	606.50	605.01	-1.49	-2.98	2.27	32.81	0	73	109	134	0	80.00	13.32	9.03	13.32	10.06	3.806	58.801	14	3
1978	38.191638	-5.490313	605.75	605.75	0.00	-4.15	-1.26	39.62	0	65	0	60	0	80.00	29.11	13.32	19.03	8.72	3.809	58.834	1	4
1979	38.191786	-5.489902	605.25	605.25	0.00	-5.28	-1.69	29.65	0	58	0	60	0	80.00	37.80	19.03	22.59	5.11	3.811	58.874	1	3
1980	38.191927	-5.489615	604.75	604.75	0.00	-6.35	-2.06	24.30	0	51	0	60	0	80.00	44.90	22.59	25.41	3.62	3.812	58.903	1	2
1981	38.192066	-5.489401	604.25	604.25	0.00	-6.96	0.72	23.59	0	46	86	4	0	80.00	22.19	25.41	23.79	3.46	3.813	58.928	2	2
1982	38.192214	-5.489208	603.75	604.42	0.67	-7.91	2.75	45.48	0	38	107	43	0	80.00	13.73	23.79	17.05	8.32	3.814	58.951	2	5
1983	38.192538	-5.488891	604.75	605.67	0.92	-8.47	2.75	39.32	0	32	107	91	0	80.00	14.34	17.05	14.82	9.02	3.817	58.997	2	2
1984	38.192838	-5.488653	606.75	606.75	0.00	-8.55	3.80	302.73	0	31	118	117	0	80.00	12.18	14.82	12.18	88.67	3.819	59.036	24	2
1985	38.195169	-5.486866	618.25	618.25	0.00	-8.51	2.28	153.37	0	32	102	109	0	80.00	15.75	12.18	15.75	36.01	3.844	59.339	14	2
1986	38.196345	-5.485949	621.75	621.75	0.00	-8.57	3.77	79.57	0	31	118	110	0	80.00	12.24	15.75	12.24	22.10	3.854	59.492	24	2
1987	38.196959	-5.485482	624.75	624.75	0.00	-8.50	6.96	72.03	0	32	154	149	0	80.00	8.84	12.24	8.84	28.44	3.860	59.572	24	2
