seg	lat	lon	eleGPX	ele	eleShift	wind	grade	dist	radius	course	pTarget	pRider	pBrake	vTarget	vMax	vEntry	vExit	segTime	cumTime	cumDist	calcPath	calcSteps
1663	38.139157	-5.515978	377.50	376.27	-1.23	0.00	0.60	6.40	0	0	107	117	0	17.70	80.00	15.64	15.94	1.42	3.217	50.327	1	1
1664	38.139186	-5.515915	377.75	376.30	-1.45	0.00	0.58	7.24	0	0	106	117	0	17.79	80.00	15.94	16.25	1.59	3.218	50.334	1	1
1665	38.139205	-5.515836	377.75	376.35	-1.40	0.00	0.37	16.41	0	0	105	115	0	18.54	80.00	16.25	17.00	3.51	3.218	50.341	1	1
1666	38.139145	-5.515665	375.75	376.41	0.66	0.00	0.27	8.20	0	0	104	114	0	18.93	80.00	17.00	17.32	1.69	3.219	50.357	1	1
1667	38.139116	-5.515579	375.00	376.43	1.43	0.00	0.17	5.93	0	0	103	113	0	19.30	80.00	17.32	17.54	1.20	3.220	50.365	1	1
1668	38.139109	-5.515512	374.75	376.44	1.69	0.00	0.03	6.67	0	0	101	111	0	19.80	80.00	17.54	17.80	1.33	3.220	50.371	1	1
1669	38.139111	-5.515436	374.50	376.44	1.94	0.00	-0.16	8.25	0	0	99	109	0	20.56	80.00	17.80	18.15	1.61	3.220	50.378	1	1
1670	38.139150	-5.515356	374.75	376.43	1.68	0.00	-1.15	8.71	0	0	58	64	0	22.12	80.00	18.15	18.54	1.67	3.221	50.386	1	1
1671	38.139204	-5.515284	375.25	376.33	1.08	0.00	-2.48	29.34	0	0	3	60	0	25.00	39.78	18.54	21.59	5.24	3.221	50.395	1	2
1672	38.139436	-5.515124	376.50	375.60	-0.90	0.00	-2.84	36.61	0	0	0	60	0	27.13	39.47	21.59	24.57	5.68	3.223	50.424	1	3
1673	38.139710	-5.514892	375.50	374.56	-0.94	0.00	-3.44	13.29	0	0	0	60	0	30.70	38.94	24.57	25.70	1.89	3.224	50.461	1	1
1674	38.139828	-5.514867	375.75	374.11	-1.64	0.00	-5.40	11.51	0	0	-66	0	0	37.17	37.17	25.70	27.13	1.56	3.225	50.474	10	1
1675	38.139925	-5.514913	377.00	373.48	-3.52	0.00	-3.77	21.63	0	0	0	0	0	32.47	38.66	27.13	27.88	2.78	3.225	50.486	10	1
1676	38.140106	-5.515004	379.75	372.67	-7.08	0.00	-3.93	7.11	0	0	0	0	0	33.32	38.51	27.88	28.14	0.90	3.226	50.507	10	1
1677	38.140170	-5.515007	380.25	372.39	-7.86	0.00	-5.67	7.52	0	0	-96	0	0	36.92	36.92	28.14	28.95	0.93	3.226	50.514	10	1
1678	38.140233	-5.514976	380.00	371.97	-8.03	0.00	-4.35	19.32	0	0	0	0	0	35.43	38.13	28.95	29.82	2.34	3.227	50.522	10	1
1679	38.140349	-5.514812	377.50	371.13	-6.37	0.00	-3.70	9.62	0	0	0	0	0	32.14	38.71	29.82	29.94	1.14	3.227	50.541	10	1
1680	38.140409	-5.514733	376.25	370.77	-5.48	0.00	-5.67	5.40	0	0	-95	0	0	36.93	36.93	29.94	30.42	0.63	3.227	50.551	10	1
1681	38.140454	-5.514710	376.00	370.47	-5.53	0.00	-3.71	22.59	0	0	0	0	0	32.19	38.70	30.42	30.57	2.60	3.228	50.556	10	1
1682	38.140651	-5.514646	375.25	369.63	-5.62	0.00	-3.19	8.70	0	0	0	0	0	29.27	39.16	30.57	30.53	1.05	3.228	50.579	20	1
1683	38.140724	-5.514610	374.75	369.35	-5.40	0.00	-2.76	8.76	0	0	0	0	0	26.61	39.54	30.53	30.33	1.06	3.229	50.588	20	1
1684	38.140776	-5.514535	373.00	369.11	-3.89	0.00	-1.60	20.74	0	0	35	0	0	22.55	80.00	30.33	28.91	2.53	3.229	50.596	20	1
1685	38.140898	-5.514356	368.75	368.78	0.03	0.00	-1.44	9.34	0	0	43	0	0	22.34	80.00	28.91	28.27	1.20	3.230	50.617	20	1
1686	38.140960	-5.514284	367.00	368.64	1.64	0.00	-1.84	14.39	0	0	25	0	0	23.06	80.00	28.27	27.59	1.89	3.230	50.626	20	1
1687	38.141080	-5.514222	365.50	368.38	2.88	0.00	-1.05	42.65	0	0	64	10	0	22.07	80.00	27.59	24.66	5.95	3.231	50.641	2	3
1688	38.141450	-5.514091	362.25	367.93	5.68	0.00	-0.88	15.49	0	0	73	0	0	21.97	80.00	24.66	23.46	2.32	3.232	50.683	20	1
1689	38.141589	-5.514076	362.00	367.79	5.79	0.00	-0.91	7.55	0	0	71	88	0	21.99	80.00	23.46	23.46	1.16	3.233	50.699	4	1
1690	38.141656	-5.514091	362.50	367.72	5.22	0.00	-1.52	6.53	0	0	39	50	0	22.43	80.00	23.46	23.46	1.00	3.233	50.706	4	1
1691	38.141707	-5.514128	363.00	367.62	4.62	0.00	-1.73	18.10	0	0	29	36	0	22.80	80.00	23.46	23.46	2.78	3.233	50.713	4	1
1692	38.141819	-5.514278	365.25	367.31	2.06	0.00	-1.85	17.84	0	0	25	29	0	23.08	80.00	23.46	23.46	2.74	3.234	50.731	4	1
1693	38.141906	-5.514449	368.00	366.98	-1.02	0.00	-2.08	11.87	0	0	17	14	0	23.82	40.12	23.46	23.46	1.82	3.235	50.749	4	1
1694	38.141978	-5.514549	369.25	366.73	-2.52	0.00	-2.85	7.45	0	0	0	60	0	27.20	39.46	23.46	23.99	1.11	3.235	50.761	1	1
1695	38.142031	-5.514601	369.50	366.52	-2.98	0.00	-3.84	7.44	0	0	0	60	0	32.84	38.59	23.99	24.82	1.08	3.236	50.768	1	1
1696	38.142092	-5.514636	369.50	366.24	-3.26	0.00	-5.24	7.51	0	0	-48	0	0	37.32	37.32	24.82	25.77	1.05	3.236	50.776	10	1
1697	38.142159	-5.514647	368.75	365.84	-2.91	0.00	-12.81	7.96	0	0	-672	0	-672	25.81	25.81	25.77	25.77	1.11	3.236	50.783	5	1
1698	38.142228	-5.514625	367.00	364.83	-2.17	0.00	-13.04	21.77	0	0	-679	0	-707	25.33	25.33	25.77	25.33	3.09	3.237	50.791	35	2
1699	38.142373	-5.514461	361.25	362.02	0.77	0.00	-11.16	12.04	0	0	-601	0	-601	29.55	29.55	25.33	29.55	1.57	3.238	50.813	105	4
1700	38.142478	-5.514430	359.00	360.68	1.68	0.00	-8.41	10.68	0	0	-379	0	0	34.27	34.27	29.55	31.67	1.25	3.238	50.825	10	2
1701	38.142570	-5.514464	358.75	359.79	1.04	0.00	-5.76	13.95	0	0	-105	0	0	36.84	36.84	31.67	32.72	1.54	3.238	50.836	10	1
1702	38.142675	-5.514551	359.25	358.98	-0.27	0.00	-6.13	9.07	0	0	-146	0	0	36.49	36.49	32.72	33.46	0.98	3.239	50.850	10	1
1703	38.142755	-5.514571	359.00	358.43	-0.57	0.00	-10.77	8.87	0	0	-577	0	-1267	30.53	30.53	33.46	30.53	1.02	3.239	50.859	35	2
1704	38.142833	-5.514552	357.75	357.48	-0.27	0.00	-9.77	20.63	0	0	-501	0	-501	32.87	32.87	30.53	32.87	2.30	3.239	50.868	105	3
1705	38.143001	-5.514454	354.50	355.47	0.97	0.00	-9.33	14.95	0	0	-462	0	-462	33.33	33.33	32.87	33.33	1.62	3.240	50.888	105	2
1706	38.143135	-5.514446	353.00	354.08	1.08	0.00	-4.75	27.17	0	0	0	0	0	37.33	37.77	33.33	34.02	2.88	3.240	50.903	10	1
1707	38.143351	-5.514591	352.75	352.79	0.04	0.00	-4.84	10.44	0	0	-1	0	0	37.68	37.68	34.02	34.26	1.09	3.241	50.930	10	1
1708	38.143440	-5.514629	352.75	352.29	-0.46	0.00	-4.88	11.56	0	0	-6	0	0	37.65	37.65	34.26	34.51	1.18	3.241	50.941	10	1
1709	38.143543	-5.514647	352.00	351.72	-0.28	0.00	-5.56	7.94	0	0	-84	0	0	37.02	37.02	34.51	34.86	0.81	3.242	50.952	10	1
1710	38.143613	-5.514629	351.50	351.28	-0.22	0.00	-6.03	9.15	0	0	-136	0	0	36.58	36.58	34.86	35.38	0.92	3.242	50.960	10	1
1711	38.143676	-5.514562	350.75	350.73	-0.02	0.00	-6.47	9.66	0	0	-183	0	0	36.17	36.17	35.38	36.06	0.97	3.242	50.969	10	1
1712	38.143730	-5.514476	350.00	350.11	0.11	0.00	-5.90	11.58	0	0	-121	0	0	36.71	36.71	36.06	36.59	1.15	3.243	50.979	10	1
1713	38.143763	-5.514351	349.50	349.43	-0.07	0.00	-5.94	9.68	0	0	-126	0	-126	36.67	36.67	36.59	36.67	0.95	3.243	50.991	105	2
1714	38.143759	-5.514241	349.25	348.85	-0.40	0.00	-8.54	9.33	0	0	-391	0	-1079	34.14	34.14	36.67	34.14	0.97	3.243	51.000	35	2
1715	38.143729	-5.514142	348.50	348.06	-0.44	0.00	-9.74	16.42	0	0	-498	0	-670	32.91	32.91	34.14	32.91	1.79	3.243	51.010	35	2
1716	38.143651	-5.513984	346.75	346.47	-0.28	0.00	-7.66	16.95	0	0	-306	0	0	35.02	35.02	32.91	35.12	1.79	3.244	51.026	10	2
1717	38.143575	-5.513817	344.50	345.17	0.67	0.00	-6.79	7.97	0	0	-217	0	0	35.86	35.86	35.12	35.80	0.81	3.244	51.043	10	1
1718	38.143555	-5.513730	343.50	344.63	1.13	0.00	-5.40	8.82	0	0	-66	0	0	37.17	37.17	35.80	36.05	0.87	3.245	51.051	10	1
1719	38.143548	-5.513630	342.25	344.16	1.91	0.00	-5.44	4.67	0	0	-70	0	0	37.13	37.13	36.05	36.18	0.46	3.245	51.060	10	1
1720	38.143569	-5.513584	342.00	343.91	1.91	0.00	-4.91	7.33	0	0	-9	0	0	37.62	37.62	36.18	36.24	0.71	3.245	51.064	10	1
1721	38.143624	-5.513538	341.75	343.55	1.80	0.00	-4.87	6.58	0	0	-5	0	0	37.66	37.66	36.24	36.29	0.64	3.245	51.072	10	1
1722	38.143682	-5.513523	342.25	343.23	0.98	0.00	-4.59	8.56	0	0	0	0	0	36.59	37.91	36.29	36.30	0.85	3.245	51.078	10	1
1723	38.143759	-5.513526	342.75	342.83	0.08	0.00	-5.11	8.84	0	0	-33	0	0	37.44	37.44	36.30	36.43	0.86	3.246	51.087	10	1
1724	38.143836	-5.513501	343.25	342.38	-0.87	0.00	-4.54	14.81	0	0	0	0	0	36.34	37.96	36.43	36.43	1.47	3.246	51.096	20	1
1725	38.143920	-5.513370	342.75	341.71	-1.04	0.00	-4.21	11.99	0	0	0	0	0	34.75	38.26	36.43	36.36	1.21	3.246	51.111	20	1
1726	38.143987	-5.513263	341.50	341.21	-0.29	0.00	-4.12	10.07	0	0	0	0	0	34.30	38.34	36.36	36.25	1.01	3.247	51.123	20	1
1727	38.144069	-5.513214	341.00	340.79	-0.21	0.00	-4.10	9.80	0	0	0	0	0	34.19	38.36	36.25	36.14	0.99	3.247	51.133	20	1
1728	38.144153	-5.513248	342.50	340.39	-2.11	0.00	-4.50	10.09	0	0	0	0	0	36.13	38.00	36.14	36.14	1.01	3.247	51.142	0	1
1729	38.144230	-5.513309	343.50	339.94	-3.56	0.00	-3.93	13.73	0	0	0	0	0	33.33	38.51	36.14	35.94	1.39	3.247	51.153	20	1
1730	38.144338	-5.513385	343.00	339.40	-3.60	0.00	-3.74	9.68	0	0	0	0	0	32.31	38.68	35.94	35.74	0.99	3.248	51.166	20	1
1731	38.144425	-5.513391	342.00	339.04	-2.96	0.00	-4.33	8.78	0	0	0	0	0	35.34	38.15	35.74	35.72	0.89	3.248	51.176	20	1
1732	38.144504	-5.513388	340.75	338.66	-2.09	0.00	-3.61	15.20	0	0	0	0	0	31.62	38.80	35.72	35.37	1.56	3.248	51.185	20	1
1733	38.144627	-5.513312	338.50	338.11	-0.39	0.00	-3.72	10.34	0	0	0	0	0	32.25	38.69	35.37	35.20	1.08	3.249	51.200	20	1
1734	38.144713	-5.513267	336.50	337.72	1.22	0.00	-2.90	14.80	0	0	0	0	0	27.49	39.42	35.20	34.53	1.55	3.249	51.210	20	1
1735	38.144840	-5.513318	335.75	337.30	1.55	0.00	-4.22	10.16	0	0	0	0	0	34.81	38.25	34.53	34.54	1.05	3.249	51.225	10	1
1736	38.144920	-5.513374	335.25	336.87	1.62	0.00	-2.85	35.07	0	0	0	0	0	27.17	39.46	34.54	33.03	3.73	3.250	51.235	20	1
1737	38.145125	-5.513678	335.00	335.87	0.87	0.00	-2.66	17.82	0	0	0	0	0	25.98	39.62	33.03	32.32	2.00	3.251	51.270	20	1
1738	38.145175	-5.513871	336.00	335.40	-0.60	0.00	-2.42	14.65	0	0	6	0	0	25.00	39.83	32.32	31.64	1.67	3.251	51.288	20	1
1739	38.145222	-5.514027	336.50	335.04	-1.46	0.00	-2.54	11.05	0	0	0	0	0	25.17	39.73	31.64	31.23	1.29	3.252	51.303	20	1
1740	38.145277	-5.514132	336.25	334.76	-1.49	0.00	-2.36	12.91	0	0	10	0	0	25.00	39.88	31.23	30.69	1.53	3.252	51.314	20	1
1741	38.145378	-5.514205	334.25	334.45	0.20	0.00	-2.08	11.33	0	0	17	0	0	23.80	40.12	30.69	30.12	1.37	3.253	51.327	20	1
1742	38.145480	-5.514201	332.00	334.22	2.22	0.00	-2.23	9.03	0	0	13	0	0	24.42	39.99	30.12	29.75	1.10	3.253	51.338	20	1
1743	38.145557	-5.514234	330.25	334.02	3.77	0.00	-1.44	17.06	0	0	43	0	0	22.34	80.00	29.75	28.51	2.12	3.253	51.347	20	1
1744	38.145672	-5.514363	328.25	333.77	5.52	0.00	-0.92	7.02	0	0	71	0	0	22.00	80.00	28.51	27.88	0.91	3.254	51.364	20	1
1745	38.145682	-5.514442	328.25	333.71	5.46	0.00	0.33	6.51	0	0	104	0	0	18.71	80.00	27.88	26.93	0.86	3.254	51.371	20	1
1746	38.145665	-5.514513	328.75	333.73	4.98	0.00	0.46	56.40	0	0	105	38	0	18.21	80.00	26.93	20.78	8.89	3.254	51.378	2	4
1747	38.145456	-5.515099	331.50	333.99	2.49	0.00	0.70	18.25	0	0	107	42	0	17.34	80.00	20.78	18.85	3.43	3.257	51.434	2	2
1748	38.145359	-5.515267	330.00	334.12	4.12	0.00	0.66	22.91	0	0	107	96	0	17.50	80.00	18.85	18.28	4.54	3.258	51.452	2	1
1749	38.145208	-5.515445	328.75	334.27	5.52	0.00	0.70	15.32	0	0	107	118	0	17.37	80.00	18.28	18.28	3.02	3.259	51.475	4	1
1750	38.145107	-5.515564	327.75	334.37	6.62	0.00	0.64	15.59	0	0	107	115	0	17.58	80.00	18.28	18.28	3.07	3.260	51.491	4	1
1751	38.144985	-5.515652	327.25	334.47	7.22	0.00	0.56	12.59	0	0	106	111	0	17.84	80.00	18.28	18.28	2.48	3.261	51.506	4	1
1752	38.144872	-5.515665	329.00	334.55	5.55	0.00	0.43	10.99	0	0	105	105	0	18.33	80.00	18.28	18.28	2.17	3.261	51.519	4	1
1753	38.144773	-5.515662	330.50	334.59	4.09	0.00	0.31	7.08	0	0	104	98	0	18.79	80.00	18.28	18.28	1.39	3.262	51.530	4	1
1754	38.144711	-5.515643	331.75	334.61	2.86	0.00	0.11	8.06	0	0	102	88	0	19.53	80.00	18.28	18.28	1.59	3.262	51.537	4	1
1755	38.144639	-5.515631	333.25	334.62	1.37	0.00	-0.12	9.11	0	0	99	109	0	20.39	80.00	18.28	18.59	1.74	3.263	51.545	1	1
1756	38.144557	-5.515628	334.50	334.61	0.11	0.00	-0.33	6.68	0	0	96	105	0	21.11	80.00	18.59	18.84	1.25	3.263	51.554	1	1
1757	38.144502	-5.515659	335.00	334.59	-0.41	0.00	-0.41	9.24	0	0	94	103	0	21.31	80.00	18.84	19.16	1.71	3.264	51.561	1	1
1758	38.144442	-5.515732	335.00	334.55	-0.45	0.00	-0.47	7.32	0	0	92	101	0	21.44	80.00	19.16	19.40	1.33	3.264	51.570	1	1
1759	38.144430	-5.515814	334.25	334.52	0.27	0.00	-0.81	7.81	0	0	77	84	0	21.91	80.00	19.40	19.64	1.40	3.265	51.577	1	1
1760	38.144433	-5.515903	333.00	334.46	1.46	0.00	-0.95	26.54	0	0	69	76	0	22.01	80.00	19.64	20.37	4.72	3.265	51.585	1	1
1761	38.144531	-5.516179	327.25	334.20	6.95	0.00	-0.76	34.34	0	0	79	87	0	21.87	80.00	20.37	20.93	5.85	3.266	51.612	1	1
1762	38.144663	-5.516533	320.75	333.94	13.19	0.00	-0.71	20.85	0	0	82	72	0	21.81	80.00	20.93	20.93	3.59	3.268	51.646	4	1
1763	38.144751	-5.516743	320.75	333.79	13.04	0.00	-0.57	19.36	0	0	88	80	0	21.63	80.00	20.93	20.93	3.33	3.269	51.667	4	1
1764	38.144841	-5.516932	322.25	333.68	11.43	0.00	-0.37	17.49	0	0	95	91	0	21.22	80.00	20.93	20.93	3.01	3.270	51.686	4	1
1765	38.144918	-5.517106	325.25	333.62	8.37	0.00	-0.01	38.45	0	0	100	78	0	19.92	80.00	20.93	19.92	6.91	3.271	51.704	204	2
1766	38.145105	-5.517475	332.00	333.62	1.62	0.00	0.73	11.91	0	0	108	31	0	17.25	80.00	19.92	18.49	2.28	3.273	51.742	2	2
1767	38.145172	-5.517581	333.00	333.70	0.70	0.00	1.91	8.83	0	0	116	105	0	13.61	80.00	18.49	17.66	1.80	3.273	51.754	2	1
1768	38.145234	-5.517644	333.50	333.87	0.37	0.00	3.06	9.20	0	0	124	112	0	11.10	80.00	17.66	16.22	1.97	3.274	51.763	2	1
1769	38.145299	-5.517709	333.75	334.15	0.40	0.00	4.06	13.31	0	0	131	118	0	9.56	80.00	16.22	13.50	3.27	3.274	51.772	2	2
1770	38.145378	-5.517823	334.00	334.69	0.69	0.00	6.35	14.43	0	0	145	131	0	7.43	80.00	13.50	8.74	4.76	3.275	51.785	2	3
1771	38.145447	-5.517962	334.25	335.61	1.36	0.00	7.71	17.97	0	0	150	144	0	6.48	80.00	8.74	6.48	9.44	3.276	51.800	24	3
1772	38.145465	-5.518165	335.75	336.99	1.24	0.00	8.93	12.45	0	0	150	147	0	5.69	80.00	6.48	5.69	7.78	3.279	51.818	24	2
1773	38.145427	-5.518298	337.50	338.10	0.60	0.00	9.22	9.62	0	0	150	149	0	5.53	80.00	5.69	5.53	6.26	3.281	51.830	24	2
1774	38.145383	-5.518392	338.75	338.98	0.23	0.00	11.47	7.90	0	0	150	147	0	4.53	80.00	5.53	4.53	6.13	3.283	51.840	24	2
1775	38.145337	-5.518460	340.25	339.88	-0.37	0.00	9.81	12.95	0	0	150	151	0	5.23	80.00	4.53	5.23	9.02	3.285	51.848	14	2
1776	38.145260	-5.518570	342.25	341.15	-1.10	0.00	7.84	9.84	0	0	150	153	0	6.38	80.00	5.23	6.38	5.76	3.287	51.861	14	2
1777	38.145237	-5.518678	343.50	341.92	-1.58	0.00	5.13	9.23	0	0	138	150	0	8.39	80.00	6.38	8.43	4.39	3.289	51.870	1	2
1778	38.145249	-5.518782	343.75	342.39	-1.36	0.00	1.62	21.42	0	0	114	126	0	14.39	80.00	8.43	12.45	7.08	3.290	51.880	1	3
1779	38.145322	-5.519008	343.50	342.74	-0.76	0.00	0.18	18.55	0	0	103	113	0	19.28	80.00	12.45	14.98	4.77	3.292	51.901	1	2
1780	38.145397	-5.519197	343.25	342.77	-0.48	0.00	-1.06	10.88	0	0	63	70	0	22.07	80.00	14.98	16.04	2.47	3.293	51.920	1	1
1781	38.145460	-5.519292	342.75	342.65	-0.10	0.00	-1.31	15.62	0	0	50	60	0	22.22	80.00	16.04	17.31	3.35	3.294	51.931	1	1
1782	38.145546	-5.519433	342.75	342.45	-0.30	0.00	-2.36	16.21	0	0	10	60	0	25.00	39.88	17.31	19.34	3.15	3.295	51.946	1	2
1783	38.145652	-5.519560	342.25	342.06	-0.19	0.00	-2.26	20.60	0	0	12	60	0	24.55	39.96	19.34	21.17	3.65	3.296	51.962	1	2
1784	38.145806	-5.519691	341.00	341.60	0.60	0.00	-1.00	13.50	0	0	67	58	0	22.04	80.00	21.17	21.17	2.30	3.297	51.983	4	1
1785	38.145919	-5.519748	340.75	341.46	0.71	0.00	0.37	14.14	0	0	105	33	0	18.55	80.00	21.17	19.75	2.54	3.297	51.996	2	2
1786	38.146033	-5.519820	341.00	341.52	0.52	0.00	1.74	12.08	0	0	115	104	0	14.05	80.00	19.75	18.58	2.28	3.298	52.011	2	1
1787	38.146114	-5.519912	341.50	341.73	0.23	0.00	2.01	15.88	0	0	117	105	0	13.35	80.00	18.58	17.00	3.23	3.299	52.023	2	1
1788	38.146211	-5.520045	342.25	342.04	-0.21	0.00	1.48	12.77	0	0	113	102	0	14.80	80.00	17.00	16.34	2.79	3.300	52.039	2	1
1789	38.146324	-5.520072	341.75	342.23	0.48	0.00	2.14	9.01	0	0	118	106	0	13.01	80.00	16.34	15.61	2.09	3.300	52.051	2	1
1790	38.146400	-5.520108	341.50	342.43	0.93	0.00	9.55	8.18	0	0	150	135	0	5.36	80.00	15.61	10.27	2.29	3.301	52.060	2	3
1791	38.146456	-5.520168	341.75	343.20	1.45	0.00	8.25	32.47	0	0	150	146	0	6.10	80.00	10.27	6.10	17.85	3.302	52.069	24	4
1792	38.146512	-5.520530	346.00	345.88	-0.12	0.00	7.56	14.27	0	0	150	152	0	6.59	80.00	6.10	6.59	7.86	3.307	52.101	14	2
1793	38.146533	-5.520690	348.00	346.95	-1.05	0.00	6.16	12.35	0	0	144	148	0	7.56	80.00	6.59	7.56	6.08	3.309	52.115	14	2
1794	38.146598	-5.520804	349.00	347.71	-1.29	0.00	2.69	22.19	0	0	122	134	0	11.80	80.00	7.56	11.24	7.99	3.311	52.128	1	3
1795	38.146743	-5.520978	348.75	348.31	-0.44	0.00	1.72	18.44	0	0	115	127	0	14.11	80.00	11.24	12.95	5.37	3.313	52.150	1	2
1796	38.146881	-5.521095	348.75	348.62	-0.13	0.00	0.84	31.14	0	0	109	119	0	16.87	80.00	12.95	15.45	7.80	3.314	52.168	1	2
1797	38.147110	-5.521300	349.00	348.88	-0.12	0.00	0.63	8.31	0	0	107	118	0	17.61	80.00	15.45	15.86	1.87	3.316	52.199	1	1
1798	38.147184	-5.521314	349.00	348.93	-0.07	0.00	0.58	4.78	0	0	106	117	0	17.78	80.00	15.86	16.07	1.05	3.317	52.208	1	1
1799	38.147227	-5.521311	349.00	348.96	-0.04	0.00	0.69	6.35	0	0	107	118	0	17.37	80.00	16.07	16.26	1.37	3.317	52.212	1	1
1800	38.147282	-5.521291	349.00	349.01	0.01	0.00	0.51	17.23	0	0	106	116	0	18.03	80.00	16.26	16.80	3.62	3.318	52.219	1	1
1801	38.147409	-5.521178	348.75	349.09	0.34	0.00	0.85	7.30	0	0	109	108	0	16.82	80.00	16.80	16.80	1.57	3.319	52.236	4	1
1802	38.147461	-5.521127	348.50	349.16	0.66	0.00	3.30	5.64	0	0	126	113	0	10.67	80.00	16.80	15.86	1.27	3.319	52.243	2	1
1803	38.147509	-5.521106	348.50	349.34	0.84	0.00	5.65	15.85	0	0	141	127	0	7.94	80.00	15.86	10.98	4.30	3.319	52.249	2	3
1804	38.147649	-5.521072	349.75	350.24	0.49	0.00	4.34	17.76	0	0	133	122	0	9.22	80.00	10.98	9.22	6.43	3.321	52.265	24	2
1805	38.147807	-5.521041	351.00	351.01	0.01	0.00	4.47	6.33	0	0	133	136	0	9.07	80.00	9.22	9.22	2.47	3.322	52.283	4	1
1806	38.147863	-5.521028	351.50	351.29	-0.21	0.00	4.14	7.07	0	0	131	127	0	9.47	80.00	9.22	9.22	2.76	3.323	52.289	4	1
1807	38.147924	-5.521005	352.00	351.58	-0.42	0.00	3.60	6.67	0	0	128	141	0	10.21	80.00	9.22	9.87	2.47	3.324	52.296	1	1
1808	38.147973	-5.520961	352.25	351.82	-0.43	0.00	4.65	6.78	0	0	135	121	0	8.87	80.00	9.87	9.11	2.61	3.325	52.303	2	1
1809	38.148006	-5.520896	352.75	352.14	-0.61	0.00	3.12	37.09	0	0	125	131	0	10.99	80.00	9.11	10.99	12.62	3.325	52.309	14	3
1810	38.148093	-5.520488	353.75	353.29	-0.46	0.00	1.29	56.44	0	0	112	123	0	15.38	80.00	10.99	15.19	14.89	3.329	52.347	1	3
1811	38.148220	-5.519865	354.50	354.02	-0.48	0.00	0.23	48.05	0	0	103	113	0	19.08	80.00	15.19	17.87	10.33	3.333	52.403	1	3
1812	38.148313	-5.519330	354.00	354.13	0.13	0.00	0.40	8.21	0	0	105	99	0	18.45	80.00	17.87	17.87	1.65	3.336	52.451	4	1
1813	38.148336	-5.519241	354.00	354.16	0.16	0.00	0.58	7.48	0	0	106	107	0	17.80	80.00	17.87	17.87	1.51	3.336	52.459	4	1
1814	38.148368	-5.519166	354.25	354.20	-0.05	0.00	0.50	6.34	0	0	106	104	0	18.06	80.00	17.87	17.87	1.28	3.337	52.467	4	1
1815	38.148401	-5.519107	354.00	354.24	0.24	0.00	1.50	5.27	0	0	114	102	0	14.73	80.00	17.87	17.55	1.11	3.337	52.473	2	1
1816	38.148435	-5.519065	354.00	354.32	0.32	0.00	1.95	16.04	0	0	117	105	0	13.48	80.00	17.55	16.14	3.42	3.337	52.478	2	1
1817	38.148551	-5.518956	354.25	354.63	0.38	0.00	3.62	12.91	0	0	128	115	0	10.17	80.00	16.14	13.88	3.14	3.338	52.494	2	2
1818	38.148651	-5.518881	354.50	355.10	0.60	0.00	3.86	20.42	0	0	129	116	0	9.84	80.00	13.88	10.92	6.06	3.339	52.507	2	3
1819	38.148808	-5.518760	355.25	355.88	0.63	0.00	5.08	12.50	0	0	137	124	0	8.43	80.00	10.92	8.84	4.67	3.341	52.528	2	2
1820	38.148913	-5.518709	356.25	356.52	0.27	0.00	7.16	12.35	0	0	150	141	0	6.90	80.00	8.84	6.90	6.00	3.342	52.540	24	3
1821	38.149023	-5.518690	357.25	357.40	0.15	0.00	7.40	20.04	0	0	150	149	0	6.72	80.00	6.90	6.72	10.74	3.344	52.553	24	2
1822	38.149203	-5.518683	359.25	358.88	-0.37	0.00	7.44	19.28	0	0	150	151	0	6.68	80.00	6.72	6.72	10.33	3.347	52.573	4	1
1823	38.149376	-5.518673	360.50	360.31	-0.19	0.00	5.88	26.24	0	0	142	144	0	7.76	80.00	6.72	7.76	12.39	3.350	52.592	14	2
1824	38.149612	-5.518671	362.00	361.85	-0.15	0.00	5.08	19.14	0	0	137	141	0	8.44	80.00	7.76	8.44	8.26	3.353	52.618	14	2
1825	38.149784	-5.518660	363.00	362.82	-0.18	0.00	6.30	15.97	0	0	145	140	0	7.46	80.00	8.44	7.46	7.54	3.355	52.637	24	2
1826	38.149927	-5.518644	364.00	363.83	-0.17	0.00	4.55	29.88	0	0	134	138	0	8.98	80.00	7.46	8.98	12.29	3.357	52.653	14	2
1827	38.150188	-5.518562	365.50	365.18	-0.32	0.00	3.82	18.77	0	0	129	135	0	9.89	80.00	8.98	9.89	6.99	3.361	52.683	14	2
1828	38.150342	-5.518474	366.25	365.90	-0.35	0.00	3.10	19.57	0	0	124	133	0	11.02	80.00	9.89	11.02	6.63	3.363	52.702	14	2
1829	38.150492	-5.518357	366.75	366.50	-0.25	0.00	2.35	23.02	0	0	119	131	0	12.52	80.00	11.02	12.52	7.01	3.365	52.721	14	2
1830	38.150629	-5.518160	367.25	367.05	-0.20	0.00	1.66	21.41	0	0	115	126	0	14.28	80.00	12.52	13.70	5.75	3.367	52.744	1	1
1831	38.150748	-5.517968	367.75	367.40	-0.35	0.00	0.84	16.90	0	0	109	119	0	16.87	80.00	13.70	14.98	4.20	3.368	52.766	1	1
1832	38.150810	-5.517792	367.75	367.54	-0.21	0.00	0.23	15.47	0	0	103	114	0	19.06	80.00	14.98	16.24	3.55	3.369	52.783	1	1
1833	38.150844	-5.517621	367.50	367.58	0.08	0.00	1.83	36.69	0	0	116	104	0	13.81	80.00	16.24	14.33	8.78	3.370	52.798	2	2
